type	chrom	p_id	p_start	p_end	r_id	r_start	r_end	overlap_len	coverage_pred	coverage_ref
FP	NC_089037.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	2469519	2469571	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	2810240	2810292	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	2810678	2810730	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089037.1:3355741-3355956(3355742:3355956|tsd_l:tsd)-0.6356	3355723	3355769	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	3500626	3500678	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	3500780	3500832	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	3686785	3686837	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	3686940	3686992	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	4741399	4741451	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089037.1:4964951-4965088(4964952:4965088|tsd_l:11|tsd_s:4964953|tsd_e:4965091)-0.6297	4965156	4965233	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	5265234	5265288	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	5457202	5457254	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	5647274	5647326	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	5647428	5647480	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	5793749	5793801	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	5793904	5793956	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089037.1:6617426-6617584(6617427:6617584|tsd_l:tsd)-0.5777	6617283	6617372	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	6877407	6877460	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089037.1:7296568-7296859(7296569:7296859|tsd_l:tsd)-0.7494	7296524	7296600	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	7741698	7741752	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	7943174	7943226	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	7943329	7943381	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089038.1:31540647-31540928(31540648:31540928|tsd_l:tsd)-0.8156	8362044	8362141	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	8762140	8762192	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	8762295	8762347	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	9263997	9264049	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	9264152	9264204	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	9416720	9416774	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	9756712	9756764	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	9756867	9756919	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089037.1:10233896-10234150(10233897:10234150|tsd_l:tsd)-0.5382	10233897	10233985	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	12230620	12230672	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	12230775	12230827	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089037.1:12616595-12616709(12616596:12616709|tsd_l:tsd)-0.6074	12616577	12616641	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089037.1:12979871-12980099(12979872:12980099|tsd_l:tsd)-0.5375	12979868	12979927	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089037.1:14265188-14265444(14265189:14265444|tsd_l:tsd)-0.7389	14265099	14265168	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	14943878	14943930	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	14944031	14944085	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	15363361	15363413	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	15372030	15372082	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	15372185	15372237	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089038.1:31540647-31540928(31540648:31540928|tsd_l:tsd)-0.8156	16005187	16005293	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089037.1:16407075-16407414(16407076:16407414|tsd_l:tsd)-0.7829	16407055	16407168	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089037.1:22091249-22091574(22091250:22091574|tsd_l:tsd)-0.5983	16407259	16407369	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089037.1:16507515-16507889(16507516:16507889|tsd_l:tsd)-0.5493	16507366	16507515	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089040.1:21834209-21834489(21834210:21834489|tsd_l:tsd)-0.8020	16881298	16881368	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089037.1:16881296-16881528(16881297:16881528|tsd_l:tsd)-0.7668	16881354	16881479	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	16901100	16901150	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089037.1:17164917-17165222(17164918:17165222|tsd_l:16|tsd_s:17164919|tsd_e:17165222)-0.7336	17164918	17165013	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089037.1:17405918-17406209(17405919:17406209|tsd_l:tsd)-0.7467	17405931	17405972	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	18789117	18789169	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	21537487	21537537	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089038.1:31540647-31540928(31540648:31540928|tsd_l:tsd)-0.8156	21906879	21906984	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089037.1:22091249-22091574(22091250:22091574|tsd_l:tsd)-0.5983	22091416	22091541	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089037.1:22749358-22749515(22749359:22749515|tsd_l:15|tsd_s:22749346|tsd_e:22749511)-0.5460	22749341	22749376	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	23071641	23071693	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089035.1:29397836-29398079(29397837:29398079|tsd_l:tsd)-0.6595	23271072	23271113	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089037.1:23599263-23599504(23599264:23599504|tsd_l:tsd)-0.8593	23599275	23599454	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089037.1:24409041-24409161(24409042:24409161|tsd_l:tsd)-0.6378	24409065	24409166	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	24508330	24508382	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089038.1:12280842-12281116(12280843:12281116|tsd_l:tsd)-0.6747	26221050	26221129	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	26479582	26479634	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	26479737	26479788	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	29337990	29338042	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	29553564	29553618	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	30322217	30322269	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	30553947	30553999	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	32294661	32294713	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089037.1:32465133-32465416(32465134:32465416|tsd_l:tsd)-0.6103	32465082	32465302	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	33170895	33170949	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	33171050	33171102	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	33272777	33272831	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	33280891	33280943	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	33816335	33816387	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	33990026	33990076	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089038.1:31540647-31540928(31540648:31540928|tsd_l:tsd)-0.8156	34221897	34221986	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	34551726	34551778	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	34609719	34609768	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	34699667	34699719	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	34699822	34699874	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	34768889	34768941	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	34769042	34769096	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	35664662	35664714	-	-	-	0	0.0	0.0
FN	NC_089040.1	-	-	-	SINE2-4_OS	350515	350704	0	0.0	0.0
FN	NC_089040.1	-	-	-	OsSN3	1611475	1611632	0	0.0	0.0
FN	NC_089040.1	-	-	-	CASINE	1611481	1611654	0	0.0	0.0
FN	NC_089040.1	-	-	-	p-SINE1_OS	1926324	1926482	0	0.0	0.0
FN	NC_089040.1	-	-	-	F524	2924160	2924449	0	0.0	0.0
FN	NC_089040.1	-	-	-	SINE1R5_OS	2938731	2938851	0	0.0	0.0
FN	NC_089040.1	-	-	-	SINE6_OS	2938732	2938849	0	0.0	0.0
FN	NC_089040.1	-	-	-	F524	3830606	3830871	0	0.0	0.0
FN	NC_089040.1	-	-	-	SINE1OS	4367584	4367691	0	0.0	0.0
FN	NC_089040.1	-	-	-	SINE1R5_OS	4705198	4705306	0	0.0	0.0
FN	NC_089040.1	-	-	-	F524	5108546	5108789	0	0.0	0.0
FN	NC_089040.1	-	-	-	F524	5123658	5123901	0	0.0	0.0
FN	NC_089040.1	-	-	-	SINE1R5_OS	5517753	5517872	0	0.0	0.0
FN	NC_089040.1	-	-	-	SINE1OS	5517764	5517872	0	0.0	0.0
FN	NC_089040.1	-	-	-	F524	5662067	5662346	0	0.0	0.0
FN	NC_089040.1	-	-	-	F524	5945065	5945300	0	0.0	0.0
FN	NC_089040.1	-	-	-	F524	6219398	6219649	0	0.0	0.0
FN	NC_089040.1	-	-	-	SINE1R5_OS	6479602	6479721	0	0.0	0.0
FN	NC_089040.1	-	-	-	SINE2-11_OS	6555884	6556014	0	0.0	0.0
FN	NC_089040.1	-	-	-	OsSN3	6760839	6761021	0	0.0	0.0
FN	NC_089040.1	-	-	-	OsSN3	6835915	6836073	0	0.0	0.0
FN	NC_089040.1	-	-	-	CASINE	6835922	6836084	0	0.0	0.0
FN	NC_089040.1	-	-	-	SINE1OS	8095117	8095225	0	0.0	0.0
FN	NC_089040.1	-	-	-	SINE2-2_OS	9609903	9610219	0	0.0	0.0
FN	NC_089040.1	-	-	-	SINE2-11_OS	10031063	10031199	0	0.0	0.0
FN	NC_089040.1	-	-	-	F524	13045661	13046025	0	0.0	0.0
FN	NC_089040.1	-	-	-	SINE-12_OS	13110451	13110672	0	0.0	0.0
FN	NC_089040.1	-	-	-	F524	16548529	16548819	0	0.0	0.0
FN	NC_089040.1	-	-	-	OsSN3	18137531	18137715	0	0.0	0.0
FN	NC_089040.1	-	-	-	CASINE	20615667	20615812	0	0.0	0.0
FN	NC_089040.1	-	-	-	SINE2-11_OS	20755993	20756116	0	0.0	0.0
FN	NC_089040.1	-	-	-	SINE1R5_OS	21221801	21221909	0	0.0	0.0
FN	NC_089040.1	-	-	-	SINE2-11_OS	22498476	22498615	0	0.0	0.0
FN	NC_089040.1	-	-	-	SINE2-11_OS	22717941	22718082	0	0.0	0.0
FN	NC_089040.1	-	-	-	CASINE	23471379	23471528	0	0.0	0.0
FN	NC_089040.1	-	-	-	F524	23878784	23879076	0	0.0	0.0
FN	NC_089040.1	-	-	-	CASINE	23975727	23975883	0	0.0	0.0
FN	NC_089040.1	-	-	-	F524	24499016	24499285	0	0.0	0.0
FN	NC_089040.1	-	-	-	SINE9_OS	25461976	25462268	0	0.0	0.0
FN	NC_089040.1	-	-	-	SINE1R5_OS	25500898	25501016	0	0.0	0.0
FN	NC_089040.1	-	-	-	SINE2-11_OS	25609806	25609946	0	0.0	0.0
FN	NC_089040.1	-	-	-	SINE1OS	25818601	25818725	0	0.0	0.0
FN	NC_089040.1	-	-	-	SINE1R5_OS	25818601	25818720	0	0.0	0.0
FN	NC_089040.1	-	-	-	p-SINE1_OS	25818601	25818725	0	0.0	0.0
FN	NC_089040.1	-	-	-	SINE1OS	27258543	27258660	0	0.0	0.0
FN	NC_089040.1	-	-	-	SINE1R5_OS	27332061	27332179	0	0.0	0.0
FN	NC_089040.1	-	-	-	SINE2-11_OS	29674869	29675008	0	0.0	0.0
FN	NC_089040.1	-	-	-	SINE2-11_OS	30503160	30503293	0	0.0	0.0
FN	NC_089040.1	-	-	-	SINE2-3_OS	30748350	30748500	0	0.0	0.0
FN	NC_089040.1	-	-	-	SINE2-11_OS	30840825	30840958	0	0.0	0.0
FN	NC_089040.1	-	-	-	OsSN3	31978848	31979022	0	0.0	0.0
FN	NC_089040.1	-	-	-	CASINE	31978871	31979024	0	0.0	0.0
FN	NC_089041.1	-	-	-	F524	100401	100690	0	0.0	0.0
FN	NC_089041.1	-	-	-	CASINE	2006761	2006913	0	0.0	0.0
FN	NC_089041.1	-	-	-	OsSN3	2006762	2006943	0	0.0	0.0
FN	NC_089041.1	-	-	-	SINE1OS	2154516	2154634	0	0.0	0.0
FN	NC_089041.1	-	-	-	F524	3033262	3033531	0	0.0	0.0
FN	NC_089041.1	-	-	-	F524	3078101	3078370	0	0.0	0.0
FN	NC_089041.1	-	-	-	F524	3122940	3123209	0	0.0	0.0
FN	NC_089041.1	-	-	-	p-SINE1_OS	4037138	4037261	0	0.0	0.0
FN	NC_089041.1	-	-	-	SINE16_OS	4037141	4037261	0	0.0	0.0
FN	NC_089041.1	-	-	-	F524	4359473	4359763	0	0.0	0.0
FN	NC_089041.1	-	-	-	OsSN3	4679999	4680193	0	0.0	0.0
FN	NC_089041.1	-	-	-	CASINE	5165453	5165606	0	0.0	0.0
FN	NC_089041.1	-	-	-	F524	5423637	5423879	0	0.0	0.0
FN	NC_089041.1	-	-	-	OsSN3	7680887	7681059	0	0.0	0.0
FN	NC_089041.1	-	-	-	CASINE	8091166	8091310	0	0.0	0.0
FN	NC_089041.1	-	-	-	SINE1R5_OS	8973119	8973226	0	0.0	0.0
FN	NC_089041.1	-	-	-	CASINE	9614898	9615059	0	0.0	0.0
FN	NC_089041.1	-	-	-	CASINE	10313537	10313689	0	0.0	0.0
FN	NC_089041.1	-	-	-	CASINE	10851621	10851780	0	0.0	0.0
FN	NC_089041.1	-	-	-	OsSN3	11078783	11078948	0	0.0	0.0
FN	NC_089041.1	-	-	-	SINE9_OS	11410643	11410932	0	0.0	0.0
FN	NC_089041.1	-	-	-	SINE2-1_OS	11522545	11522895	0	0.0	0.0
FN	NC_089041.1	-	-	-	SINE1R5_OS	14710034	14710153	0	0.0	0.0
FN	NC_089041.1	-	-	-	SINE1OS	14710045	14710153	0	0.0	0.0
FN	NC_089041.1	-	-	-	p-SINE1_OS	14743936	14744059	0	0.0	0.0
FN	NC_089041.1	-	-	-	SINE9_OS	15511480	15511773	0	0.0	0.0
FN	NC_089041.1	-	-	-	OsSN3	17024764	17024947	0	0.0	0.0
FN	NC_089041.1	-	-	-	SINE2-11_OS	17917713	17917849	0	0.0	0.0
FN	NC_089041.1	-	-	-	SINE1R5_OS	18578947	18579065	0	0.0	0.0
FN	NC_089041.1	-	-	-	CASINE	18602883	18603119	0	0.0	0.0
FN	NC_089041.1	-	-	-	SINE2-2_OS	19134722	19135042	0	0.0	0.0
FN	NC_089041.1	-	-	-	SINE1R5_OS	19308656	19308775	0	0.0	0.0
FN	NC_089041.1	-	-	-	OsSN3	19850219	19850422	0	0.0	0.0
FN	NC_089041.1	-	-	-	SINE9_OS	20389960	20390225	0	0.0	0.0
FN	NC_089041.1	-	-	-	OsSN3	20589780	20589952	0	0.0	0.0
FN	NC_089041.1	-	-	-	SINE1OS	20951011	20951119	0	0.0	0.0
FN	NC_089041.1	-	-	-	SINE1OS	21238424	21238531	0	0.0	0.0
FN	NC_089041.1	-	-	-	CASINE	21568156	21568312	0	0.0	0.0
FN	NC_089041.1	-	-	-	SINE9_OS	21939365	21939615	0	0.0	0.0
FN	NC_089041.1	-	-	-	F524	21939369	21939720	0	0.0	0.0
FN	NC_089041.1	-	-	-	CASINE	21992309	21992466	0	0.0	0.0
FN	NC_089041.1	-	-	-	SINE2-12_OS	22252811	22253156	0	0.0	0.0
FN	NC_089041.1	-	-	-	p-SINE1_OS	22318636	22318770	0	0.0	0.0
FN	NC_089041.1	-	-	-	OsSN3	23161306	23161475	0	0.0	0.0
FN	NC_089041.1	-	-	-	SINE1R5_OS	23616308	23616428	0	0.0	0.0
FN	NC_089041.1	-	-	-	SINE6_OS	24118153	24118271	0	0.0	0.0
FN	NC_089041.1	-	-	-	SINE2-4B_OS	24441520	24441683	0	0.0	0.0
FN	NC_089041.1	-	-	-	SINE1OS	24921673	24921781	0	0.0	0.0
FN	NC_089041.1	-	-	-	p-SINE1_OS	24921673	24921845	0	0.0	0.0
FN	NC_089041.1	-	-	-	SINE16_OS	24921727	24921848	0	0.0	0.0
FN	NC_089041.1	-	-	-	CASINE	25637213	25637373	0	0.0	0.0
FN	NC_089041.1	-	-	-	CASINE	25859221	25859370	0	0.0	0.0
FN	NC_089041.1	-	-	-	OsSN3	25859222	25859388	0	0.0	0.0
FN	NC_089041.1	-	-	-	p-SINE1_OS	26126756	26126883	0	0.0	0.0
FN	NC_089041.1	-	-	-	SINE1R5_OS	26126761	26126880	0	0.0	0.0
FN	NC_089041.1	-	-	-	SINE1R5_OS	26438994	26439113	0	0.0	0.0
FN	NC_089041.1	-	-	-	p-SINE1_OS	26559250	26559376	0	0.0	0.0
FN	NC_089041.1	-	-	-	SINE2-11_OS	26899731	26899847	0	0.0	0.0
FN	NC_089041.1	-	-	-	OsSN3	27204197	27204378	0	0.0	0.0
FN	NC_089041.1	-	-	-	OsSN3	28337902	28338084	0	0.0	0.0
FN	NC_089041.1	-	-	-	CASINE	28337932	28338091	0	0.0	0.0
FN	NC_089041.1	-	-	-	SINE1OS	29298310	29298430	0	0.0	0.0
FN	NC_089041.1	-	-	-	p-SINE1_OS	29560980	29561108	0	0.0	0.0
FN	NC_089041.1	-	-	-	SINE1OS	29560986	29561094	0	0.0	0.0
FN	NC_089041.1	-	-	-	SINE1R5_OS	29560986	29561105	0	0.0	0.0
FN	NC_089036.1	-	-	-	p-SINE1_OS	909169	909293	0	0.0	0.0
FN	NC_089036.1	-	-	-	SINE1R5_OS	909171	909272	0	0.0	0.0
FN	NC_089036.1	-	-	-	F524	1586731	1586979	0	0.0	0.0
FN	NC_089036.1	-	-	-	SINE1R5_OS	1981169	1981289	0	0.0	0.0
FN	NC_089036.1	-	-	-	SINE2-11_OS	2677251	2677390	0	0.0	0.0
FN	NC_089036.1	-	-	-	OsSN3	2984361	2984534	0	0.0	0.0
FN	NC_089036.1	-	-	-	CASINE	2984381	2984539	0	0.0	0.0
FN	NC_089036.1	-	-	-	p-SINE1_OS	4251478	4251601	0	0.0	0.0
FN	NC_089036.1	-	-	-	SINE1R5_OS	4251480	4251599	0	0.0	0.0
FN	NC_089036.1	-	-	-	SINE16_OS	4251490	4251590	0	0.0	0.0
FN	NC_089036.1	-	-	-	CASINE	4803725	4803874	0	0.0	0.0
FN	NC_089036.1	-	-	-	F524	5776447	5776763	0	0.0	0.0
FN	NC_089036.1	-	-	-	CASINE	5895488	5895644	0	0.0	0.0
FN	NC_089036.1	-	-	-	OsSN3	5912879	5913058	0	0.0	0.0
FN	NC_089036.1	-	-	-	CASINE	5912907	5913061	0	0.0	0.0
FN	NC_089036.1	-	-	-	SINE9_OS	6102593	6102857	0	0.0	0.0
FN	NC_089036.1	-	-	-	p-SINE1_OS	6238675	6238800	0	0.0	0.0
FN	NC_089036.1	-	-	-	SINE1OS	6238679	6238800	0	0.0	0.0
FN	NC_089036.1	-	-	-	OsSN3	6284272	6284450	0	0.0	0.0
FN	NC_089036.1	-	-	-	F524	6724611	6724853	0	0.0	0.0
FN	NC_089036.1	-	-	-	SINE9_OS	7175308	7175591	0	0.0	0.0
FN	NC_089036.1	-	-	-	F524	7565219	7565499	0	0.0	0.0
FN	NC_089036.1	-	-	-	F524	7767501	7767761	0	0.0	0.0
FN	NC_089036.1	-	-	-	SINE9_OS	9141197	9141485	0	0.0	0.0
FN	NC_089036.1	-	-	-	CASINE	10752371	10752530	0	0.0	0.0
FN	NC_089036.1	-	-	-	F524	11179413	11179714	0	0.0	0.0
FN	NC_089036.1	-	-	-	F524	16153005	16153241	0	0.0	0.0
FN	NC_089036.1	-	-	-	SINE1R5_OS	16421905	16422013	0	0.0	0.0
FN	NC_089036.1	-	-	-	OsSN3	16504962	16505138	0	0.0	0.0
FN	NC_089036.1	-	-	-	SINE1OS	17368077	17368185	0	0.0	0.0
FN	NC_089036.1	-	-	-	SINE2-4_OS	17739999	17740164	0	0.0	0.0
FN	NC_089036.1	-	-	-	SINE1OS	17826580	17826688	0	0.0	0.0
FN	NC_089036.1	-	-	-	SINE1OS	18312450	18312564	0	0.0	0.0
FN	NC_089036.1	-	-	-	OsSN3	18734720	18734919	0	0.0	0.0
FN	NC_089036.1	-	-	-	F524	20958577	20958825	0	0.0	0.0
FN	NC_089036.1	-	-	-	SINE1OS	21498475	21498601	0	0.0	0.0
FN	NC_089036.1	-	-	-	CASINE	21843477	21843630	0	0.0	0.0
FN	NC_089036.1	-	-	-	SINE2-1_OS	22136479	22136853	0	0.0	0.0
FN	NC_089036.1	-	-	-	SINE1OS	22502366	22502474	0	0.0	0.0
FN	NC_089036.1	-	-	-	SINE9_OS	23576269	23576528	0	0.0	0.0
FN	NC_089036.1	-	-	-	SINE1R5_OS	24864663	24864781	0	0.0	0.0
FN	NC_089036.1	-	-	-	SINE1OS	24864673	24864781	0	0.0	0.0
FN	NC_089036.1	-	-	-	SINE1OS	25528882	25528990	0	0.0	0.0
FN	NC_089036.1	-	-	-	SINE1R5_OS	25528882	25529000	0	0.0	0.0
FN	NC_089036.1	-	-	-	F524	26127901	26128162	0	0.0	0.0
FN	NC_089036.1	-	-	-	F524	26746346	26746635	0	0.0	0.0
FN	NC_089036.1	-	-	-	SINE1R5_OS	28499098	28499219	0	0.0	0.0
FN	NC_089036.1	-	-	-	SINE1R5_OS	29362840	29362959	0	0.0	0.0
FN	NC_089036.1	-	-	-	SINE1OS	29362851	29362959	0	0.0	0.0
FN	NC_089036.1	-	-	-	OsSN3	30487472	30487651	0	0.0	0.0
FN	NC_089036.1	-	-	-	p-SINE1_OS	30600829	30600955	0	0.0	0.0
FN	NC_089036.1	-	-	-	SINE1R5_OS	30600836	30600956	0	0.0	0.0
FN	NC_089036.1	-	-	-	SINE1R5_OS	32593243	32593363	0	0.0	0.0
FN	NC_089036.1	-	-	-	SINE1OS	32593255	32593363	0	0.0	0.0
FN	NC_089036.1	-	-	-	p-SINE1_OS	33137222	33137346	0	0.0	0.0
FN	NC_089036.1	-	-	-	SINE1R5_OS	33137234	33137341	0	0.0	0.0
FN	NC_089036.1	-	-	-	SINE1R5_OS	33719447	33719555	0	0.0	0.0
FN	NC_089036.1	-	-	-	SINE6_OS	34366261	34366358	0	0.0	0.0
FN	NC_089036.1	-	-	-	p-SINE1_OS	34543019	34543142	0	0.0	0.0
FN	NC_089036.1	-	-	-	SINE1R5_OS	35009834	35009940	0	0.0	0.0
FN	NC_089036.1	-	-	-	SINE16_OS	35822192	35822302	0	0.0	0.0
FN	NC_089036.1	-	-	-	SINE1OS	35822192	35822300	0	0.0	0.0
FN	NC_089036.1	-	-	-	SINE2-4_OS	36434077	36434244	0	0.0	0.0
FN	NC_089045.1	-	-	-	SINE2-4_OS	220953	221097	0	0.0	0.0
